RefSeq_oriC,Avg_occurance,Correct
NC_002771_6,0.1637480140472245,False
NC_002771_7,0.1025652545531605,False
NC_002771_8,0.0414673046251993,False
NC_009078_0,0.6666666666666666,True
NC_017372_0,0.4085732354846977,True
NC_017372_1,0.3366302986720433,False
NC_017372_2,0.3049089489467953,False
NC_017372_3,0.2778819219197682,False
NC_017372_4,0.2508548948927412,False
NC_017372_5,0.2085438816324194,False
NC_015744_0,0.5506050862269766,True
NC_015744_1,0.3849317767468252,False
NC_007510_0,0.8333333333333334,True
NC_023137_0,0.6727181369827026,True
NC_023137_1,0.3272818630172975,False
NC_017028_0,0.324337552807669,True
NC_017028_1,0.3243066350844701,False
NC_017028_2,0.309155119932955,False
NC_017028_3,0.2323262974027658,False
NC_017028_4,0.2198243557730937,False
NC_017028_5,0.2020804995161329,False
NC_017028_6,0.1887813306014139,False
NC_015656_0,0.73317633340806,True
NC_015656_1,0.4752945598268117,False
NC_015656_2,0.2879718968654025,False
NC_015656_3,0.0223792221474955,False
NC_022515_0,0.358974358974359,False
NC_022515_1,0.1153846153846153,True
NC_022515_2,0.1153846153846153,False
NC_022515_3,0.0641025641025641,False
NC_022515_4,0.0128205128205128,False
NC_002950_0,0.4071543849634753,True
NC_002950_1,0.3775206006145133,False
NC_002950_2,0.3685994105488745,False
NC_002950_3,0.300532451568,False
NC_002950_4,0.1819454667447787,False
NC_002950_5,0.1256698576272741,False
NC_013508_0,0.8333333333333334,True
NZ_CP021905_0,0.8496199240545955,True
NZ_CP021905_1,0.1503800759454046,False
NC_012438_0,0.4352687883160063,False
NC_012438_1,0.4351492100346381,False
NC_012438_2,0.268552083802353,False
NC_012438_3,0.2575055837421193,False
NC_012438_4,0.225694217931436,False
NC_012438_5,0.1375559031669672,False
NC_012438_6,0.082580674049585,False
NC_006526_0,0.5124878689462236,True
NC_006526_1,0.5053553720211891,False
NC_006526_2,0.2747007894066717,False
NC_017309_0,0.8333333333333334,True
NC_011761_0,0.6554496013046602,True
NC_011761_1,0.1977096781960774,False
NC_011761_2,0.1751908747553664,False
NC_011761_3,0.1700806875988881,False
NC_011761_4,0.1626212167661578,False
NZ_CP008706_0,0.8333333333333334,True
NC_015460_0,0.4578590170225574,True
NC_015460_1,0.4278237924310286,False
NC_015460_2,0.2581559167429444,False
NC_015460_3,0.1234989588917226,False
NC_015259_0,0.4919389080580608,True
NC_015259_1,0.3343881541867215,False
NC_015259_2,0.2959850804708915,False
NC_015259_3,0.2144102982911455,False
NC_015259_4,0.0704305303301166,False
NC_016622_0,0.640491619400616,True
NC_016622_1,0.434024173984791,False
NC_016622_2,0.1717233518513087,False
NC_016622_3,0.0337508048418081,False
NZ_CP007535_0,0.4561169475500492,True
NZ_CP007535_1,0.3623204135433983,False
NZ_CP007535_2,0.302586553712637,False
NZ_CP007535_3,0.3024915396595897,False
NZ_CP007535_4,0.2056718755064383,False
NZ_CP007535_5,0.19335595523387,False
NZ_CP007535_6,0.1022142173384926,False
NZ_CP007605_0,0.3877884298952816,False
NZ_CP007605_1,0.3757467144563919,False
NZ_CP007605_2,0.2729988052568697,False
NZ_CP007605_3,0.2662233163946842,False
NZ_CP007605_4,0.2647298874819004,False
NZ_AP013356_0,0.3872259363384082,True
NZ_AP013356_1,0.3709447009914184,False
NZ_AP013356_2,0.3412857653982373,False
NZ_AP013356_3,0.1305876527800501,False
NZ_AP013356_4,0.1177671399595373,False
NC_009615_0,0.5615930576393223,True
NC_009615_1,0.4384069423606775,False
NC_019905_0,0.9579718034741962,True
NC_019905_1,0.0420281965258038,False
NC_018708_0,0.6283947682591314,True
NC_018708_1,0.3255734857091225,False
NC_018708_2,0.162193819775825,False
NC_019776_0,0.4276023391812865,False
NC_019776_1,0.3752965975891738,False
NC_019776_2,0.2957559730950254,False
NC_019776_3,0.2594052082213203,False
NC_019776_4,0.2492478306556134,False
NC_019776_5,0.1284740376792095,False
NC_019776_6,0.1051461988304093,False
NC_004842_0,0.4159282600723599,False
NC_004842_1,0.2992615934056932,False
NC_004842_2,0.2833333333333334,False
NC_004842_3,0.2432553529594862,False
NC_004842_4,0.2325949267390266,False
NC_019902_0,0.8054037418719276,True
NC_019902_1,0.1945962581280723,False
NZ_AP014524_0,0.8333333333333334,True
NC_018604_0,0.3233437978606167,False
NC_018604_1,0.3116864632763569,True
NC_018604_2,0.2825392001594672,False
NC_018604_3,0.2668588770694604,False
NC_018604_4,0.2345006857894686,False
NC_018604_5,0.2283531299430235,False
NC_014931_0,0.5808228763657602,True
NC_014931_1,0.4540474234388393,False
NC_014931_2,0.3208259366593307,False
NC_014931_3,0.2909580732836139,False
NC_014931_4,0.1714476924761455,False
NC_014931_5,0.114415218872335,False
NC_004088_0,0.5824506745105806,False
NC_004088_1,0.5640980916955025,False
NC_004088_2,0.1680255159656098,False
NC_015682_0,0.4117826729289439,False
NC_015682_1,0.3708425835669504,False
NC_015682_2,0.3682396387828059,False
NC_015682_3,0.2257808770569337,False
NC_015682_4,0.1554831632269478,False
NC_015682_5,0.1121488791163238,False
NC_007626_0,0.5442366697824491,True
NC_007626_1,0.4695676157288477,False
NC_007626_2,0.4363735302103117,False
NC_007626_3,0.0517217078849263,False
NC_005139_0,0.8333333333333334,True
NC_011333_0,0.4314447881964574,False
NC_011333_1,0.3693532849284837,False
NC_011333_2,0.3594739615712972,False
NC_011333_3,0.2255787982277415,False
NC_011333_4,0.1993848244571888,False
NZ_CP007591_0,0.4727564102564103,True
NZ_CP007591_1,0.3726155806961419,False
NZ_CP007591_2,0.307101302414465,False
NZ_CP007591_3,0.2683492947902433,False
NZ_CP007591_4,0.1538417501980028,False
NZ_CP007591_5,0.0721153846153846,False
NC_008819_0,0.8333333333333334,True
NZ_CP022475_0,0.8333333333333334,True
NZ_CP024843_0,0.8249906830882686,True
NZ_CP024843_1,0.1750093169117315,False
NC_015177_0,0.539057735796349,False
NC_015177_1,0.4226783029594772,True
NC_015177_2,0.2002585035198903,False
NC_016893_0,0.4226190476190476,True
NC_016893_1,0.40472006472656,False
NC_016893_2,0.278925475891317,False
NC_016893_3,0.2652163698567855,False
NC_016893_4,0.2083039329126174,False
NC_016893_5,0.140759200159822,False
NC_016893_6,0.1031746031746031,False
NC_016893_7,0.1028808186888984,False
NZ_CP022287_0,0.8333333333333334,True
NC_006371_0,0.4481481481481482,True
NC_006371_1,0.2185185185185185,False
NC_017371_0,0.4102069764061365,True
NC_017371_1,0.360746944094453,False
NC_017371_2,0.3072093442691634,False
NC_017371_3,0.1838963892013063,False
NZ_CP007511_0,0.6846745736605541,True
NZ_CP007511_1,0.277978338212158,False
NZ_CP007511_2,0.1698708808849005,False
NC_017512_0,0.6859272835604244,True
NC_017512_1,0.3805621050004151,False
NC_017512_2,0.1442826154964793,False
NZ_LN831034_0,0.904670509974307,True
NZ_LN831034_1,0.095329490025693,False
NC_017638_0,0.8333333333333334,True
NC_016640_0,0.4303624491002225,True
NC_016640_1,0.4016156176923799,False
NC_016640_2,0.3129811066421674,False
NC_016640_3,0.2895668534864713,False
NC_016640_4,0.2289889639286728,False
NC_016640_5,0.1791380429381039,False
NC_016640_6,0.0808315807505238,False
NC_016640_7,0.0504958438916319,False
NC_017623_0,0.8887863396957142,True
NC_007517_0,0.5950129385768662,True
NC_007517_1,0.4009005120837967,False
NC_007517_2,0.3052024319210635,False
NC_007517_3,0.074299230735303,False
NZ_CP023501_0,0.7258857524651078,True
NZ_CP023501_1,0.2744962573037432,False
NC_009675_0,0.5638979096261113,True
NC_009675_1,0.2948563627442771,False
NC_009675_2,0.0258456801174783,False
NC_017259_0,0.813073627675074,True
NC_017259_1,0.1437849032237383,False
NC_017259_2,0.0787012640998178,False
NC_007348_0,0.3333333333333333,True
NC_007348_1,0.2380952380952381,False
NC_007348_2,0.0714285714285714,False
NC_007348_3,0.0238095238095238,False
NC_013170_0,0.8333333333333334,True
NC_007005_0,0.8333333333333334,True
NC_008009_0,0.4426184319677311,False
NC_008009_1,0.3651795706452586,False
NC_008009_2,0.3486716876722191,False
NC_008009_3,0.2939671706977227,False
NC_008009_4,0.2519128282348238,False
NC_008009_5,0.1772718020260038,False
NC_008009_6,0.17068524546602,False
NC_008009_7,0.0531080637587646,False
NC_017357_0,0.4476190476190476,True
NC_017357_1,0.3447192809994268,False
NC_017357_2,0.3246608177763534,False
NC_017357_3,0.2736045327359124,False
NC_017357_4,0.1897099745459252,False
NC_017357_5,0.1823499539813336,False
NC_017357_6,0.0476190476190476,False
NC_016629_0,0.5789221119561031,True
NC_016629_1,0.30590623894023,False
NC_016629_2,0.30590623894023,False
NC_016629_3,0.2940608947616403,False
NC_016629_4,0.1827613368942145,False
NC_005296_0,0.5,True
NC_015567_0,0.8333333333333334,True
NC_002488_0,0.6023951554116316,True
NC_002488_1,0.3408406648587594,False
NC_002488_2,0.3222142561865083,False
NC_002488_3,0.0879401992887611,False
NC_002488_4,0.0126441262943167,False
NC_014029_0,0.5597031619879508,True
NC_014029_1,0.3992459770986216,False
NC_014029_2,0.2248080503118281,False
NC_014029_3,0.1454250431402543,False
NZ_HG813247_0,0.8333333333333334,True
NC_016908_0,0.5511998884840644,True
NC_016908_1,0.385533486907575,False
NZ_CP019639_0,0.5270833333333333,True
NZ_CP019639_1,0.3050454800437744,False
NZ_CP019639_2,0.2636475449941974,False
NZ_CP019639_3,0.1603128126989902,False
NZ_CP019639_4,0.0875,False
NC_014910_0,0.8333333333333334,True
NC_018020_0,0.5277777777777778,False
NC_018020_1,0.4582878138914739,True
NC_014972_0,0.5742063272064668,True
NC_014972_1,0.283475188840099,False
NC_014972_2,0.234438670774103,False
NC_014972_3,0.1960466314702476,False
NC_014972_4,0.1621635210757707,False
NZ_CP007604_0,0.4258160269107929,True
NZ_CP007604_1,0.336059767295341,False
NZ_CP007604_2,0.3264894275841937,False
NZ_CP007604_3,0.1997710616801235,False
NZ_CP007604_4,0.1824353178407352,False
NC_015160_0,0.8333333333333334,False
NZ_CP022039_0,0.7317607218976208,True
NZ_CP022039_1,0.2534806004727397,False
NZ_CP022039_2,0.2245857144592418,False
NZ_CP022039_3,0.2196137180189351,False
NZ_CP022039_4,0.0198732650304837,False
NC_017517_0,0.4758878865909247,True
NC_017517_1,0.3693133517991681,False
NC_017517_2,0.3342790877948431,False
NZ_CP021528_0,0.6666666666666666,True
NC_014814_0,0.6972112421575981,True
NC_014814_1,0.2492659311471046,False
NC_014814_2,0.1591990142526584,False
NC_013956_0,0.7293396180903172,True
NC_013956_1,0.406153712756387,False
NC_013956_2,0.2591229895262387,False
NC_013956_3,0.0657922277514676,False
NC_021283_0,0.4103641456582632,True
NC_021283_1,0.3491920460437956,False
NC_021283_2,0.3149691359791917,False
NC_021283_3,0.1637427344251306,False
NC_021283_4,0.1484668477549292,False
NC_021283_5,0.1162464985994397,False
NC_021283_6,0.0667317991109072,False
NC_017463_0,0.7529050885512291,True
NC_017463_1,0.4129949122806629,False
NC_017463_2,0.0934152577691172,False
NC_018524_0,0.7434124495909393,True
NC_018524_1,0.2809086297829193,False
NC_018524_2,0.2391919319652397,False
NC_018524_3,0.1628575364605481,False
NC_018524_4,0.1460150669717363,False
NC_018524_5,0.1435591527272342,False
NC_018524_6,0.0087243025458128,False
NC_008610_0,0.8333333333333334,True
NZ_CP007669_0,0.6977314220878733,True
NZ_CP007669_1,0.1940064696500184,False
NZ_CP007669_2,0.179049244742388,False
NZ_CP025122_0,0.8333333333333334,True
NC_014614_0,0.8333333333333334,True
NC_006347_0,0.6350510996293183,False
NC_006347_1,0.468210989412085,False
NC_019684_0,0.4890254341883848,False
NC_019684_1,0.3166076643904418,False
NC_019684_2,0.2415836661413295,False
NC_019684_3,0.2321134277487833,False
NC_019684_4,0.2135366368349788,False
NC_019684_5,0.1902133954893742,False
NC_019684_6,0.1552648031662397,False
NC_019684_7,0.1010208621079115,False
NC_002978_0,0.4335098847474422,False
NC_002978_1,0.3469440622369533,False
NC_002978_2,0.3459677972053547,False
NC_002978_3,0.281341494248034,False
NC_002978_4,0.2460212470566631,False
NC_002978_5,0.2123302126937249,False
NC_017740_0,0.3310319049948184,True
NC_017740_1,0.294573571661485,False
NC_017740_2,0.2878460047130912,False
NC_017740_3,0.2685319049948184,False
NC_017740_4,0.2529069049948184,False
NC_017740_5,0.2164864210942235,False
NC_017740_6,0.182136444334891,False
NC_017740_7,0.1748197544275568,False
NC_017740_8,0.1487780877608902,False
NC_023019_0,0.8154712646060988,True
NC_023019_1,0.2488375952897168,False
NC_023019_2,0.0959946279918693,False
NC_002491_0,0.5687136913787373,True
NC_002491_1,0.4654057598342199,False
NC_002491_2,0.0917037972753371,False
NC_009505_0,0.5507767164806081,True
NC_009505_1,0.5202301036350773,False
NC_009505_2,0.2089365630315894,False
NC_007722_0,0.4131797842919118,False
NC_007722_1,0.3970282454665622,True
NC_007722_2,0.3705238864347593,False
NC_007722_3,0.3139734350855626,False
NC_007722_4,0.1931376364531095,False
NC_007722_5,0.1884143148191762,False
NC_022907_0,0.5482567179985373,True
NC_022907_1,0.3847122478718671,False
NC_000912_0,0.5285752375412062,True
NC_000912_1,0.3269265708914013,False
NC_000912_2,0.2743233131834315,False
NC_000912_3,0.2610724342598916,False
NC_004343_0,0.1666666666666666,True
NC_004343_1,0.1613756613756613,False
NC_004343_2,0.1137566137566137,False
NC_004343_3,0.1031746031746031,False
NC_004343_4,0.1031746031746031,False
NC_004343_5,0.0185185185185185,False
NC_009784_0,0.4111111111111111,True
NC_009784_1,0.2555555555555555,False
NZ_LT906460_0,0.8333333333333334,True
NC_018408_0,0.3055555555555555,True
NC_018408_1,0.2777777777777777,False
NC_018408_2,0.0833333333333333,False
NC_014966_0,0.6666666666666666,True
NC_022567_0,0.6662526595037533,True
NC_022567_1,0.3337473404962467,False
NZ_CP007519_0,0.887815110928243,True
NZ_CP007519_1,0.2482946977529016,False
NZ_CP007519_2,0.0562408331277011,False
NZ_CP008696_0,0.7370948402528134,True
NZ_CP008696_1,0.2629051597471867,False
NZ_CP021864_0,0.8333333333333334,True
NC_009254_0,0.1764705882352941,False
NC_009254_1,0.1568627450980392,True
NC_015064_0,0.4806628452614396,True
NC_015064_1,0.390878899197348,False
NC_015064_2,0.3825455381660851,False
NC_015064_3,0.257084910943486,False
NC_015064_4,0.1229085833099889,False
NC_018289_0,0.3801169590643274,True
NC_018289_1,0.1286549707602339,False
NC_018289_2,0.0701754385964912,False
NC_018289_3,0.0526315789473684,False
NC_018289_4,0.0175438596491228,False
