RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NC_007494,943018,0.6901374098903732,92.33113932609558,941935,107308,838115,581927,678583,nan,nan,nan,nan,nan,0.14705882352941177,0.1323529411764706,0.10294117647058823,0.10294117647058823,0.014705882352941176,nan,nan,nan,nan,nan,0.29411764705882354,0.2647058823529412,0.20588235294117646,0.20588235294117646,0.029411764705882353,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan,-1.0022115556453999,-1.0105962939408544,-1.0270889729333676,-1.0270889729333676,-1.0205681869670906,nan,nan,nan,nan,nan
NC_017953,1042743,0.4131056262185409,97.59289717674255,720781,4,nan,nan,nan,nan,nan,nan,nan,nan,0.6590909090909092,0.34090909090909094,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,1.1384022314929636,-1.0151586208253294,nan,nan,nan,nan,nan,nan,nan,nan
NC_017177,300869,0.24998919795658575,25.495836973190308,25788,259305,nan,nan,nan,nan,nan,nan,nan,nan,0.6875,0.3125,nan,nan,nan,nan,nan,nan,nan,nan,0.375,0.625,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.26123200046965156,-0.45351827211819984,nan,nan,nan,nan,nan,nan,nan,nan
NC_014448,839615,0.25883529951227646,97.16235113143921,292241,818171,450818,599556,nan,nan,nan,nan,nan,nan,0.44705882352941173,0.24705882352941178,0.1843137254901961,0.1215686274509804,nan,nan,nan,nan,nan,nan,0.6,0.2,0.13333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.17647058823529413,nan,nan,nan,nan,nan,nan,-0.14740700128092232,-1.0657136546812795,-1.0075748651909082,-1.0021806645321378,nan,nan,nan,nan,nan,nan
NC_021897,1046171,0.41313704929691225,98.70435738563538,723610,9,nan,nan,nan,nan,nan,nan,nan,nan,0.6233766233766234,0.37662337662337664,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.5714285714285714,nan,nan,nan,nan,nan,nan,nan,nan,1.2287358408796107,-1.023962489126828,nan,nan,nan,nan,nan,nan,nan,nan
NC_023004,845464,0.4940080239962908,101.49483275413513,286023,5121,129718,nan,nan,nan,nan,nan,nan,nan,0.45,0.40714285714285714,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,0.5,0.21428571428571427,0.2857142857142857,nan,nan,nan,nan,nan,nan,nan,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,-0.17961085070737415,-0.6814878638907915,-1.0042651710308634,nan,nan,nan,nan,nan,nan,nan
NC_016638,919992,0.3533356811798363,104.0154333114624,918170,759368,186781,nan,nan,nan,nan,nan,nan,nan,0.4642857142857143,0.2857142857142857,0.25,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.14285714285714285,0.21428571428571427,nan,nan,nan,nan,nan,nan,nan,0.2857142857142857,0.2857142857142857,0.42857142857142855,nan,nan,nan,nan,nan,nan,nan,0.2399547779502056,-1.0297147559382838,-0.9576330425135895,nan,nan,nan,nan,nan,nan,nan
NC_013532,1206806,0.49984918868484246,105.8770854473114,76842,403472,1143021,272100,795186,nan,nan,nan,nan,nan,0.41470588235294115,0.18382352941176472,0.15441176470588236,0.13823529411764707,0.10882352941176471,nan,nan,nan,nan,nan,0.5294117647058824,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.17647058823529413,nan,nan,nan,nan,nan,0.3,0.25,0.25,0.1,0.1,nan,nan,nan,nan,nan,-0.6931696859219558,-1.0058868691348453,-1.0058868691348453,-1.0128394313113462,-1.0520664567344342,nan,nan,nan,nan,nan
NC_006841,1330333,0.37022760466740284,109.19147872924805,1330171,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9998671168788507,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016931,1263719,0.32605112370708994,133.4574797153473,1220368,245232,482920,119127,892462,nan,nan,nan,nan,nan,0.37142857142857144,0.25,0.17142857142857143,0.17142857142857143,0.03571428571428571,nan,nan,nan,nan,nan,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5,0.07142857142857142,nan,nan,nan,nan,nan,0.6,0.0,0.0,0.2,0.2,nan,nan,nan,nan,nan,-1.3089424823060662,-1.021456337166673,-1.021456337166673,-1.003960851507114,-1.0003426620937335,nan,nan,nan,nan,nan
NC_019439,819965,0.382121188099492,69.2661485671997,84267,2174,487196,148130,326673,738452,623614,233587,nan,nan,0.2232905982905983,0.20192307692307693,0.12179487179487179,0.11858974358974358,0.10790598290598291,0.10790598290598291,0.09081196581196582,0.027777777777777776,nan,nan,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.25,0.16666666666666666,0.08333333333333333,0.027777777777777776,0.05555555555555555,nan,nan,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,nan,nan,-1.0371393459477902,-1.0182435069749873,-1.0182435069749873,-0.9983106020731585,-1.0704025783577764,-1.035799818996069,-1.0024987222597952,-1.0021319668765232,nan,nan
NC_022660,1658752,0.31446292152172234,133.29967427253723,3286,222808,1508826,nan,nan,nan,nan,nan,nan,nan,0.6313131313131313,0.2676767676767677,0.10101010101010101,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,0.4444444444444444,0.4444444444444444,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,1.2105727574793859,-1.0927983356558792,-1.0278526469215956,nan,nan,nan,nan,nan,nan,nan
NZ_CP010435,1667638,0.3887498365952323,148.8912160396576,603982,1645496,143452,1185732,1019732,nan,nan,nan,nan,nan,0.3221153846153846,0.28525641025641024,0.21634615384615385,0.09775641025641026,0.07852564102564102,nan,nan,nan,nan,nan,0.375,0.4166666666666667,0.125,0.041666666666666664,0.041666666666666664,nan,nan,nan,nan,nan,0.2692307692307692,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.11538461538461539,nan,nan,nan,nan,nan,-1.1606331681706026,-1.0661623561724811,-1.0168417559642053,-1.0099031227448316,-1.0033725594829344,nan,nan,nan,nan,nan
NC_017430,1042354,0.4131149302444275,90.93616700172424,719820,9,nan,nan,nan,nan,nan,nan,nan,nan,0.5757575757575758,0.4242424242424242,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,1.2663988644638975,-0.9989859898719766,nan,nan,nan,nan,nan,nan,nan,nan
NC_020511,1043022,0.41300183505237664,94.72506260871887,721054,4,nan,nan,nan,nan,nan,nan,nan,nan,0.6590909090909092,0.34090909090909094,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,1.1384022314929636,-1.0151586208253294,nan,nan,nan,nan,nan,nan,nan,nan
NC_011025,820453,0.3070949828935966,77.83288717269897,816159,362659,176805,141334,224876,482107,712246,262377,104046,613893,0.16919191919191917,0.16287878787878787,0.12247474747474747,0.11742424242424242,0.11237373737373738,0.10732323232323232,0.07954545454545454,0.06691919191919192,0.039141414141414144,0.022727272727272728,0.22727272727272727,0.06818181818181818,0.11363636363636363,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0,-1.0209592631150217,-1.015294609888877,-1.0386765043536146,-1.0128725513877628,-1.0128725513877628,-1.0118180679374946,-1.0066555827473609,-1.0066555827473609,-1.0291542550934674,-1.0067215682995228
NC_015596,1680879,0.6237236588713405,158.8480339050293,1525820,1152081,1674902,442842,1028978,607578,nan,nan,nan,nan,0.2717391304347826,0.2717391304347826,0.1956521739130435,0.17391304347826086,0.06521739130434782,0.021739130434782608,nan,nan,nan,nan,0.391304347826087,0.34782608695652173,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.043478260869565216,nan,nan,nan,nan,0.5,0.5,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.5556223330257408,0.2758554171359604,-1.0171802356454664,-1.0079633326035848,-1.0079633326035848,-1.0079633326035848,nan,nan,nan,nan
NC_023151,1869644,0.46248965043612583,173.11673974990845,1303201,803159,1826827,1116957,383794,948449,1546594,nan,nan,nan,0.2596153846153846,0.1971153846153846,0.1826923076923077,0.1201923076923077,0.10096153846153846,0.08173076923076923,0.057692307692307696,nan,nan,nan,0.2692307692307692,0.2692307692307692,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.038461538461538464,nan,nan,nan,0.25,0.25,0.125,0.125,0.125,0.125,0.0,nan,nan,nan,-1.0792803696192665,-1.0792803696192665,-1.0308857235133049,-1.0308857235133049,-1.0308857235133049,-1.0152558267029805,-1.0116729355538796,nan,nan,nan
NC_008054,1864998,0.49719034551243485,169.54842138290405,8,181919,1696639,nan,nan,nan,nan,nan,nan,nan,0.8090909090909091,0.14545454545454545,0.045454545454545456,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,0.8,0.2,0.0,nan,nan,nan,nan,nan,nan,nan,1.1037130854690629,-0.9995032904857242,-1.0029566973442856,nan,nan,nan,nan,nan,nan,nan
NC_020943,1042140,0.41299729402959295,93.47324442863464,720223,4,nan,nan,nan,nan,nan,nan,nan,nan,0.5757575757575758,0.4242424242424242,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,1.2663988644638975,-0.9989859898719766,nan,nan,nan,nan,nan,nan,nan,nan
NC_017951,1042736,0.4131045633794172,99.79013442993164,720783,4,nan,nan,nan,nan,nan,nan,nan,nan,0.6590909090909092,0.34090909090909094,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,1.1384022314929636,-1.0151586208253294,nan,nan,nan,nan,nan,nan,nan,nan
NC_020964,1042789,0.41302123440120675,94.2716600894928,720824,4,nan,nan,nan,nan,nan,nan,nan,nan,0.6590909090909092,0.34090909090909094,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,1.1384022314929636,-1.0151586208253294,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LN515399,1017183,0.236664395688878,91.04070687294006,897009,431476,5502,89915,637908,270306,nan,nan,nan,nan,0.24479166666666666,0.19618055555555555,0.19618055555555555,0.18229166666666666,0.10243055555555555,0.078125,nan,nan,nan,nan,0.15625,0.15625,0.28125,0.28125,0.03125,0.09375,nan,nan,nan,nan,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,nan,nan,nan,nan,-1.0583126624770332,-1.0583126624770332,-0.9957477099896694,-0.9957477099896694,-1.001403310764947,-1.0037637019228365,nan,nan,nan,nan
NZ_CP017125,1016707,0.23672208414026855,91.06749820709229,896713,431500,5499,89912,637079,270321,nan,nan,nan,nan,0.24479166666666666,0.19618055555555555,0.19618055555555555,0.18229166666666666,0.10243055555555555,0.078125,nan,nan,nan,nan,0.15625,0.15625,0.28125,0.28125,0.03125,0.09375,nan,nan,nan,nan,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,nan,nan,nan,nan,-1.0583126624770332,-1.0583126624770332,-0.9957477099896694,-0.9957477099896694,-1.001403310764947,-1.0037637019228365,nan,nan,nan,nan
NC_007509,1395069,0.6527483586833339,125.16120743751526,5308,775876,nan,nan,nan,nan,nan,nan,nan,nan,0.4230769230769231,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,nan,0.8461538461538461,0.15384615384615385,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,1.0011510388358458,-1.0245678931253979,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017658,1199640,0.28742372711813546,96.1029314994812,18,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9998671168788507,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022439,1104552,0.41125813904641884,97.81841230392456,1104396,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9998671168788507,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022109,1041595,0.4129599316432971,86.2572557926178,719071,9,nan,nan,nan,nan,nan,nan,nan,nan,0.5757575757575758,0.4242424242424242,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,1.2663988644638975,-0.9989859898719766,nan,nan,nan,nan,nan,nan,nan,nan
NC_020939,1044023,0.41300431120770326,103.01196599006653,722277,4,nan,nan,nan,nan,nan,nan,nan,nan,0.5757575757575758,0.4242424242424242,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,1.2663988644638975,-0.9989859898719766,nan,nan,nan,nan,nan,nan,nan,nan
NC_015662,444925,0.2303197168062033,34.20947790145874,435421,248633,nan,nan,nan,nan,nan,nan,nan,nan,0.7083333333333333,0.29166666666666663,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,1.0304696906265916,-1.0723160749619298,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015412,1321096,0.40934723895916725,118.89541888237,653891,4020,nan,nan,nan,nan,nan,nan,nan,nan,0.5353535353535354,0.46464646464646464,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.8888888888888888,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,nan,0.07787740678367161,0.748340829878603,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP025257,908214,0.30052608746396775,78.4610230922699,24536,228701,832372,311448,672859,nan,nan,nan,nan,nan,0.35,0.225,0.175,0.125,0.125,nan,nan,nan,nan,nan,0.7,0.05,0.05,0.05,0.15,nan,nan,nan,nan,nan,0.0,0.4,0.2,0.2,0.2,nan,nan,nan,nan,nan,0.14879587024657592,-0.9962728876847757,-1.0069934693642901,-1.0069934693642901,-1.0070485499345354,nan,nan,nan,nan,nan
NC_020968,1042560,0.4130361801718846,85.39139008522034,720628,4,nan,nan,nan,nan,nan,nan,nan,nan,0.5757575757575758,0.4242424242424242,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,1.2663988644638975,-0.9989859898719766,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008751,1185741,0.5734228638463206,92.11728763580322,1038235,638107,1177469,nan,nan,nan,nan,nan,nan,nan,0.43137254901960786,0.3627450980392157,0.20588235294117646,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.058823529411764705,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,0.0,nan,nan,nan,nan,nan,nan,nan,-0.5347464898345864,-1.233356676093707,-1.0194357855840481,nan,nan,nan,nan,nan,nan,nan
NZ_CP007762,1177791,0.5734098834173466,102.53608345985413,978263,578909,1117489,nan,nan,nan,nan,nan,nan,nan,0.43137254901960786,0.3627450980392157,0.20588235294117646,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.058823529411764705,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,0.0,nan,nan,nan,nan,nan,nan,nan,-0.5347464898345864,-1.233356676093707,-1.0194357855840481,nan,nan,nan,nan,nan,nan,nan
NZ_CP018479,1185068,0.5734016950926023,93.91034817695618,1037819,638177,1176991,nan,nan,nan,nan,nan,nan,nan,0.43137254901960786,0.3627450980392157,0.20588235294117646,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.058823529411764705,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,0.0,nan,nan,nan,nan,nan,nan,nan,-0.5347464898345864,-1.233356676093707,-1.0194357855840481,nan,nan,nan,nan,nan,nan,nan
NZ_CP011127,1461973,0.4694245379360631,118.80114388465881,1211,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9998671168788507,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT605586,1296428,0.5706232818174245,108.39123249053955,1088247,3090,869365,nan,nan,nan,nan,nan,nan,nan,0.7142857142857143,0.21428571428571427,0.07142857142857142,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.42857142857142855,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.6645477775826008,-1.0237776306770572,-1.021456337166673,nan,nan,nan,nan,nan,nan,nan
NZ_CP022205,1185604,0.5734115269516634,102.67924165725708,1038266,638263,1177527,nan,nan,nan,nan,nan,nan,nan,0.43137254901960786,0.3627450980392157,0.20588235294117646,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.058823529411764705,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,0.0,nan,nan,nan,nan,nan,nan,nan,-0.5347464898345864,-1.233356676093707,-1.0194357855840481,nan,nan,nan,nan,nan,nan,nan
